symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
TN,1.75,1.5,SHORT,fiz_long_yur_short,12,60m,319,46.4,1.25,0.055,9.186,86.62,171,148,171
TN,1.75,1.5,SHORT,fiz_long_yur_short,24,120m,319,41.1,0.76,-0.076,28.751,76.38,188,131,188
TN,1.75,1.5,SHORT,fiz_long_yur_short,48,240m,319,47.0,0.97,-0.009,23.551,104.79,169,150,169
TN,2.0,0.5,LONG,fiz_short_yur_long,3,15m,624,43.8,0.9,-0.016,22.906,91.01,351,273,351
TN,2.0,0.5,LONG,fiz_short_yur_long,6,30m,624,44.2,1.15,0.027,24.138,129.93,348,276,348
TN,2.0,0.5,LONG,fiz_short_yur_long,12,60m,624,42.9,0.78,-0.05,42.945,112.38,356,268,356
TN,2.0,0.5,LONG,fiz_short_yur_long,24,120m,624,43.9,1.17,0.042,16.643,177.76,350,274,350
TN,2.0,0.5,LONG,fiz_short_yur_long,48,240m,624,43.8,0.92,-0.029,47.831,216.74,351,273,351
TN,2.0,0.5,SHORT,fiz_long_yur_short,3,15m,639,43.7,0.94,-0.009,31.57,99.08,360,279,360
TN,2.0,0.5,SHORT,fiz_long_yur_short,6,30m,639,44.1,1.01,0.002,11.881,104.99,357,282,357
TN,2.0,0.5,SHORT,fiz_long_yur_short,12,60m,639,44.6,1.05,0.01,19.063,144.24,354,285,354
TN,2.0,0.5,SHORT,fiz_long_yur_short,24,120m,639,39.9,0.81,-0.054,35.185,148.18,384,255,384
TN,2.0,0.5,SHORT,fiz_long_yur_short,48,240m,639,42.9,0.89,-0.04,66.58,198.38,365,274,365
TN,2.0,0.75,LONG,fiz_short_yur_long,3,15m,537,44.5,0.89,-0.017,21.805,70.65,298,239,298
TN,2.0,0.75,LONG,fiz_short_yur_long,6,30m,537,44.3,1.13,0.023,21.069,109.72,299,238,299
TN,2.0,0.75,LONG,fiz_short_yur_long,12,60m,537,43.2,0.8,-0.045,33.329,96.93,305,232,305
TN,2.0,0.75,LONG,fiz_short_yur_long,24,120m,537,44.3,1.24,0.058,15.32,158.89,299,238,299
TN,2.0,0.75,LONG,fiz_short_yur_long,48,240m,537,43.8,0.93,-0.026,44.162,192.92,302,235,302
TN,2.0,0.75,SHORT,fiz_long_yur_short,3,15m,563,43.2,0.98,-0.002,26.616,85.52,320,243,320
TN,2.0,0.75,SHORT,fiz_long_yur_short,6,30m,563,44.0,1.12,0.019,10.816,95.03,315,248,315
TN,2.0,0.75,SHORT,fiz_long_yur_short,12,60m,563,44.8,1.05,0.011,13.519,123.05,311,252,311
TN,2.0,0.75,SHORT,fiz_long_yur_short,24,120m,563,39.4,0.82,-0.051,33.512,130.66,341,222,341
TN,2.0,0.75,SHORT,fiz_long_yur_short,48,240m,563,42.6,0.89,-0.038,58.83,177.36,323,240,323
TN,2.0,1.0,LONG,fiz_short_yur_long,3,15m,442,45.5,0.91,-0.015,24.026,62.28,241,201,241
TN,2.0,1.0,LONG,fiz_short_yur_long,6,30m,442,45.5,1.04,0.008,24.41,88.9,241,201,241
