symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
GK,2.0,1.5,LONG,fiz_short_yur_long,6,30m,1561,44.2,0.98,-0.004,28.468,249.4,871,690,871
GK,2.0,1.5,LONG,fiz_short_yur_long,12,60m,1561,45.9,0.92,-0.018,38.156,312.9,845,716,845
GK,2.0,1.5,LONG,fiz_short_yur_long,24,120m,1561,46.6,0.77,-0.082,149.812,430.12,833,728,833
GK,2.0,1.5,LONG,fiz_short_yur_long,48,240m,1561,46.0,0.74,-0.142,267.952,618.94,843,718,843
GK,2.0,1.5,SHORT,fiz_long_yur_short,3,15m,1729,42.3,0.87,-0.017,33.665,197.01,997,732,997
GK,2.0,1.5,SHORT,fiz_long_yur_short,6,30m,1729,44.9,0.96,-0.006,31.153,272.11,953,776,953
GK,2.0,1.5,SHORT,fiz_long_yur_short,12,60m,1729,46.4,0.91,-0.02,49.634,355.36,927,802,927
GK,2.0,1.5,SHORT,fiz_long_yur_short,24,120m,1729,44.7,0.85,-0.049,94.945,481.54,956,773,956
GK,2.0,1.5,SHORT,fiz_long_yur_short,48,240m,1729,48.0,0.97,-0.011,87.135,693.35,899,830,899
GK,2.25,0.5,LONG,fiz_short_yur_long,3,15m,2968,45.0,0.98,-0.003,32.023,395.84,1633,1335,1633
GK,2.25,0.5,LONG,fiz_short_yur_long,6,30m,2968,45.9,1.03,0.005,34.113,529.01,1606,1362,1606
GK,2.25,0.5,LONG,fiz_short_yur_long,12,60m,2968,46.6,0.98,-0.004,42.979,658.73,1584,1384,1584
GK,2.25,0.5,LONG,fiz_short_yur_long,24,120m,2968,46.7,0.81,-0.068,247.145,867.27,1581,1387,1581
GK,2.25,0.5,LONG,fiz_short_yur_long,48,240m,2968,47.1,0.78,-0.116,479.67,1249.93,1569,1399,1569
GK,2.25,0.5,SHORT,fiz_long_yur_short,3,15m,3176,44.3,0.99,-0.002,27.299,393.46,1770,1406,1770
GK,2.25,0.5,SHORT,fiz_long_yur_short,6,30m,3176,46.0,1.02,0.004,29.757,523.41,1716,1460,1716
GK,2.25,0.5,SHORT,fiz_long_yur_short,12,60m,3176,46.3,0.93,-0.015,73.411,667.51,1707,1469,1707
GK,2.25,0.5,SHORT,fiz_long_yur_short,24,120m,3176,46.2,0.94,-0.021,128.921,947.44,1709,1467,1709
GK,2.25,0.5,SHORT,fiz_long_yur_short,48,240m,3176,49.0,1.05,0.02,124.81,1389.9,1619,1557,1619
GK,2.25,0.75,LONG,fiz_short_yur_long,3,15m,2632,44.6,0.99,-0.002,30.75,350.79,1459,1173,1459
GK,2.25,0.75,LONG,fiz_short_yur_long,6,30m,2632,45.2,1.02,0.003,28.532,467.31,1442,1190,1442
GK,2.25,0.75,LONG,fiz_short_yur_long,12,60m,2632,46.2,0.96,-0.008,44.485,579.26,1415,1217,1415
GK,2.25,0.75,LONG,fiz_short_yur_long,24,120m,2632,46.2,0.78,-0.083,250.973,762.31,1415,1217,1415
GK,2.25,0.75,LONG,fiz_short_yur_long,48,240m,2632,46.7,0.75,-0.138,488.228,1097.95,1402,1230,1402
GK,2.25,0.75,SHORT,fiz_long_yur_short,3,15m,2861,44.1,0.98,-0.002,25.446,356.2,1599,1262,1599
GK,2.25,0.75,SHORT,fiz_long_yur_short,6,30m,2861,46.1,1.01,0.002,27.965,475.2,1541,1320,1541
GK,2.25,0.75,SHORT,fiz_long_yur_short,12,60m,2861,46.5,0.92,-0.017,68.641,599.22,1530,1331,1530
GK,2.25,0.75,SHORT,fiz_long_yur_short,24,120m,2861,46.1,0.94,-0.021,130.28,855.44,1541,1320,1541
GK,2.25,0.75,SHORT,fiz_long_yur_short,48,240m,2861,49.0,1.05,0.021,108.863,1260.03,1458,1403,1458
GK,2.25,1.0,LONG,fiz_short_yur_long,3,15m,2233,45.0,1.02,0.003,31.619,298.21,1229,1004,1229
GK,2.25,1.0,LONG,fiz_short_yur_long,6,30m,2233,45.0,0.94,-0.01,36.951,367.01,1228,1005,1228
GK,2.25,1.0,LONG,fiz_short_yur_long,12,60m,2233,46.0,0.93,-0.016,54.522,472.67,1206,1027,1206
GK,2.25,1.0,LONG,fiz_short_yur_long,24,120m,2233,45.4,0.74,-0.102,247.511,636.45,1220,1013,1220
GK,2.25,1.0,LONG,fiz_short_yur_long,48,240m,2233,45.8,0.7,-0.174,465.424,929.29,1211,1022,1211
GK,2.25,1.0,SHORT,fiz_long_yur_short,3,15m,2432,44.0,0.99,-0.001,24.658,313.02,1363,1069,1363
GK,2.25,1.0,SHORT,fiz_long_yur_short,6,30m,2432,46.4,1.02,0.004,28.393,411.04,1304,1128,1304
GK,2.25,1.0,SHORT,fiz_long_yur_short,12,60m,2432,46.7,0.93,-0.016,60.369,512.82,1296,1136,1296
GK,2.25,1.0,SHORT,fiz_long_yur_short,24,120m,2432,45.7,0.91,-0.029,115.935,720.46,1320,1112,1320
GK,2.25,1.0,SHORT,fiz_long_yur_short,48,240m,2432,48.6,0.99,-0.003,102.663,1022.18,1249,1183,1249
GK,2.25,1.25,LONG,fiz_short_yur_long,3,15m,1796,44.8,1.03,0.003,24.712,235.94,992,804,992
GK,2.25,1.25,LONG,fiz_short_yur_long,6,30m,1796,44.7,0.94,-0.011,37.688,289.45,994,802,994
GK,2.25,1.25,LONG,fiz_short_yur_long,12,60m,1796,46.3,0.91,-0.019,38.341,360.92,964,832,964
GK,2.25,1.25,LONG,fiz_short_yur_long,24,120m,1796,45.2,0.67,-0.132,255.466,484.69,984,812,984
GK,2.25,1.25,LONG,fiz_short_yur_long,48,240m,1796,45.1,0.63,-0.234,447.587,707.62,986,810,986
GK,2.25,1.25,SHORT,fiz_long_yur_short,3,15m,1958,43.4,0.97,-0.004,29.584,240.91,1108,850,1108
GK,2.25,1.25,SHORT,fiz_long_yur_short,6,30m,1958,45.7,1.01,0.002,32.364,325.88,1063,895,1063
GK,2.25,1.25,SHORT,fiz_long_yur_short,12,60m,1958,47.0,0.91,-0.022,61.823,408.06,1038,920,1038
GK,2.25,1.25,SHORT,fiz_long_yur_short,24,120m,1958,45.6,0.87,-0.043,99.23,563.53,1065,893,1065
GK,2.25,1.25,SHORT,fiz_long_yur_short,48,240m,1958,47.9,0.95,-0.022,101.824,787.69,1020,938,1020
GK,2.25,1.5,LONG,fiz_short_yur_long,3,15m,1364,44.5,0.97,-0.004,21.55,165.6,757,607,757
GK,2.25,1.5,LONG,fiz_short_yur_long,6,30m,1364,44.7,0.99,-0.002,29.194,216.79,754,610,754
GK,2.25,1.5,LONG,fiz_short_yur_long,12,60m,1364,46.0,0.93,-0.015,27.414,275.15,737,627,737
GK,2.25,1.5,LONG,fiz_short_yur_long,24,120m,1364,46.0,0.74,-0.094,146.72,365.7,736,628,736
GK,2.25,1.5,LONG,fiz_short_yur_long,48,240m,1364,45.2,0.69,-0.17,263.935,526.71,748,616,748
GK,2.25,1.5,SHORT,fiz_long_yur_short,3,15m,1531,42.7,0.89,-0.014,25.536,177.58,878,653,878
GK,2.25,1.5,SHORT,fiz_long_yur_short,6,30m,1531,45.1,1.0,0.0,22.486,250.38,840,691,840
GK,2.25,1.5,SHORT,fiz_long_yur_short,12,60m,1531,46.5,0.91,-0.021,46.212,314.94,819,712,819
GK,2.25,1.5,SHORT,fiz_long_yur_short,24,120m,1531,45.1,0.86,-0.046,80.58,434.81,840,691,840
