symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
SV,1.75,0.75,LONG,fiz_short_yur_long,48,240m,4053,52.2,1.15,0.062,78.269,1924.47,1936,2117,1936
SV,1.75,0.75,SHORT,fiz_long_yur_short,3,15m,3993,47.7,1.08,0.008,14.781,444.29,2090,1903,2090
SV,1.75,0.75,SHORT,fiz_long_yur_short,6,30m,3993,48.9,1.11,0.015,34.342,608.93,2040,1953,2040
SV,1.75,0.75,SHORT,fiz_long_yur_short,12,60m,3993,50.3,1.12,0.022,36.021,811.62,1986,2007,1986
SV,1.75,0.75,SHORT,fiz_long_yur_short,24,120m,3993,50.1,1.19,0.051,51.7,1257.38,1993,2000,1993
SV,1.75,0.75,SHORT,fiz_long_yur_short,48,240m,3993,50.4,1.17,0.068,116.481,1814.05,1980,2013,1980
SV,1.75,1.0,LONG,fiz_short_yur_long,3,15m,3451,46.7,1.15,0.014,11.397,362.17,1838,1613,1838
SV,1.75,1.0,LONG,fiz_short_yur_long,6,30m,3451,49.8,1.05,0.006,19.812,479.53,1732,1719,1732
SV,1.75,1.0,LONG,fiz_short_yur_long,12,60m,3451,51.2,1.05,0.009,30.873,673.38,1683,1768,1683
SV,1.75,1.0,LONG,fiz_short_yur_long,24,120m,3451,52.3,1.06,0.018,56.167,1039.13,1646,1805,1646
SV,1.75,1.0,LONG,fiz_short_yur_long,48,240m,3451,52.3,1.12,0.05,76.408,1597.71,1645,1806,1645
SV,1.75,1.0,SHORT,fiz_long_yur_short,3,15m,3385,47.3,1.08,0.008,19.493,371.64,1783,1602,1783
SV,1.75,1.0,SHORT,fiz_long_yur_short,6,30m,3385,48.5,1.09,0.012,34.376,504.55,1743,1642,1743
SV,1.75,1.0,SHORT,fiz_long_yur_short,12,60m,3385,49.7,1.08,0.015,35.176,658.81,1702,1683,1702
SV,1.75,1.0,SHORT,fiz_long_yur_short,24,120m,3385,50.4,1.22,0.056,47.578,1042.59,1678,1707,1678
SV,1.75,1.0,SHORT,fiz_long_yur_short,48,240m,3385,50.8,1.22,0.08,101.855,1527.9,1664,1721,1664
SV,1.75,1.25,LONG,fiz_short_yur_long,3,15m,2826,46.6,1.13,0.012,12.946,290.7,1508,1318,1508
SV,1.75,1.25,LONG,fiz_short_yur_long,6,30m,2826,49.6,1.04,0.005,19.194,385.52,1424,1402,1424
SV,1.75,1.25,LONG,fiz_short_yur_long,12,60m,2826,51.4,1.06,0.01,24.892,548.84,1374,1452,1374
SV,1.75,1.25,LONG,fiz_short_yur_long,24,120m,2826,52.9,1.1,0.027,35.707,852.51,1330,1496,1330
SV,1.75,1.25,LONG,fiz_short_yur_long,48,240m,2826,52.4,1.11,0.046,57.315,1294.01,1345,1481,1345
SV,1.75,1.25,SHORT,fiz_long_yur_short,3,15m,2725,47.8,1.12,0.012,19.748,302.39,1423,1302,1423
SV,1.75,1.25,SHORT,fiz_long_yur_short,6,30m,2725,48.8,1.09,0.013,37.099,402.96,1396,1329,1396
SV,1.75,1.25,SHORT,fiz_long_yur_short,12,60m,2725,49.8,1.1,0.018,32.272,529.33,1368,1357,1368
SV,1.75,1.25,SHORT,fiz_long_yur_short,24,120m,2725,49.8,1.22,0.055,37.981,842.74,1369,1356,1369
SV,1.75,1.25,SHORT,fiz_long_yur_short,48,240m,2725,50.9,1.19,0.071,74.136,1211.85,1337,1388,1337
SV,1.75,1.5,LONG,fiz_short_yur_long,3,15m,2189,47.2,1.2,0.018,8.222,232.59,1155,1034,1155
SV,1.75,1.5,LONG,fiz_short_yur_long,6,30m,2189,49.9,1.09,0.012,19.1,301.79,1096,1093,1096
SV,1.75,1.5,LONG,fiz_short_yur_long,12,60m,2189,52.0,1.11,0.019,22.148,434.18,1050,1139,1050
SV,1.75,1.5,LONG,fiz_short_yur_long,24,120m,2189,52.9,1.07,0.019,32.603,620.36,1030,1159,1030
SV,1.75,1.5,LONG,fiz_short_yur_long,48,240m,2189,53.2,1.07,0.031,68.865,965.13,1024,1165,1024
