mode,ticker,variant,W,T,hold,trades,wr,total_ret_pct,max_dd_pct,calmar,avg_win,avg_loss,wr_open,wr_mid,wr_close
B_post_recovery,MX,2,10,2.5,20,3534,49.35,-27.7063,45.1032,-0.6143,0.3457,-0.3523,49.54015941140405,47.23247232472325,0.0
B_post_recovery,MX,2,20,1.0,5,12319,49.36,5.1945,34.8734,0.149,0.1769,-0.1716,49.22484015065254,51.22222222222222,0.0
B_post_recovery,MX,2,20,1.0,10,6835,49.28,-50.9474,66.7726,-0.763,0.2447,-0.2524,49.06497622820919,51.816443594646266,50.0
B_post_recovery,MX,2,20,1.0,20,3616,49.42,-22.6501,42.8254,-0.5289,0.3509,-0.3552,49.10233393177738,53.47985347985348,0.0
B_post_recovery,MX,2,20,1.5,5,11921,49.35,-5.1744,44.1395,-0.1172,0.1742,-0.1706,49.28480898062647,50.34403669724771,0.0
B_post_recovery,MX,2,20,1.5,10,6693,49.2,-31.3393,67.1443,-0.4667,0.2357,-0.2375,49.207632600258734,49.10891089108911,50.0
B_post_recovery,MX,2,20,1.5,20,3574,48.91,-14.2332,32.759,-0.4345,0.3609,-0.3533,48.53252647503783,53.73134328358209,0.0
B_post_recovery,MX,2,20,2.0,5,11415,48.97,-80.354,90.9634,-0.8834,0.1719,-0.1788,48.901668709342886,50.06226650062266,20.0
B_post_recovery,MX,2,20,2.0,10,6513,49.07,-40.2116,67.9838,-0.5915,0.2347,-0.2382,49.05378486055777,49.382716049382715,33.33333333333333
B_post_recovery,MX,2,20,2.0,20,3521,49.73,-4.8733,35.5474,-0.1371,0.3496,-0.3486,49.54044117647059,52.34375,0.0
B_post_recovery,MX,2,20,2.5,5,10783,49.08,1.7859,37.9637,0.047,0.1766,-0.1698,49.0588586794144,49.45652173913043,33.33333333333333
B_post_recovery,MX,2,20,2.5,10,6269,49.37,-1.5679,37.2208,-0.0421,0.2458,-0.2402,49.414197105444515,48.80694143167028,50.0
B_post_recovery,MX,2,20,2.5,20,3450,50.52,56.3589,26.8123,2.102,0.3653,-0.34,50.42627091885065,51.95729537366548,0.0
B_post_recovery,MX,2,40,1.0,5,12133,48.68,-30.8938,64.2978,-0.4805,0.1786,-0.1743,48.63111111111111,49.2063492063492,100.0
B_post_recovery,MX,2,40,1.0,10,6762,49.02,-26.911,48.4503,-0.5554,0.2385,-0.2371,49.07466496490108,48.577235772357724,0.0
B_post_recovery,MX,2,40,1.0,20,3590,49.67,-60.642,76.8567,-0.789,0.343,-0.372,49.90974729241877,46.616541353383454,0.0
B_post_recovery,MX,2,40,1.5,5,11590,48.66,-65.5087,73.5239,-0.891,0.1685,-0.1707,48.50538432974378,50.67484662576687,66.66666666666666
B_post_recovery,MX,2,40,1.5,10,6530,48.09,-34.3467,57.5141,-0.5972,0.2389,-0.2314,47.91426215993405,50.21645021645021,66.66666666666666
B_post_recovery,MX,2,40,1.5,20,3523,47.66,-57.161,70.4073,-0.8119,0.3453,-0.3454,47.76210913549969,46.36015325670498,0.0
B_post_recovery,MX,2,40,2.0,5,10952,48.99,-29.1142,48.1433,-0.6047,0.1682,-0.1667,48.76016857786926,52.01072386058981,66.66666666666666
B_post_recovery,MX,2,40,2.0,10,6252,48.37,-37.1466,54.0538,-0.6872,0.2392,-0.2356,48.397051260072004,47.961630695443645,50.0
B_post_recovery,MX,2,40,2.0,20,3428,48.34,-21.1188,44.0103,-0.4799,0.3537,-0.3429,48.449733792671466,46.808510638297875,0.0
B_post_recovery,MX,2,40,2.5,5,10204,49.06,-30.6043,44.5252,-0.6873,0.1715,-0.171,48.858638743455494,51.76651305683564,100.0
B_post_recovery,MX,2,40,2.5,10,5934,48.26,-50.8614,60.135,-0.8458,0.2391,-0.2396,48.280208896092205,47.89473684210526,100.0
B_post_recovery,MX,2,40,2.5,20,3325,47.94,-10.0633,31.9816,-0.3147,0.3624,-0.3395,47.88777813608513,48.660714285714285,0.0
B_post_recovery,MX,3,10,1.0,5,12192,48.31,-98.1365,105.5342,-0.9299,0.1677,-0.1723,48.292682926829265,48.41530054644809,100.0
B_post_recovery,MX,3,10,1.0,10,6800,49.12,46.4644,25.1512,1.8474,0.2546,-0.2324,48.94394155947276,51.29224652087475,0.0
B_post_recovery,MX,3,10,1.0,20,3607,49.29,-59.8274,67.2848,-0.8892,0.3434,-0.3666,49.32654893744388,48.679245283018865,100.0
B_post_recovery,MX,3,10,1.5,5,11661,48.73,-53.3305,65.3479,-0.8161,0.176,-0.1761,48.58678528403299,50.46296296296296,50.0
B_post_recovery,MX,3,10,1.5,10,6617,48.93,-5.0843,64.2496,-0.0791,0.2497,-0.2408,48.84897959183673,50.10224948875256,33.33333333333333
B_post_recovery,MX,3,10,1.5,20,3557,49.45,-6.4316,36.6955,-0.1753,0.3544,-0.3503,49.08424908424908,53.57142857142857,100.0
B_post_recovery,MX,3,10,2.0,5,10864,48.32,-77.0505,84.1478,-0.9157,0.1786,-0.1808,48.208955223880594,49.81458590852905,40.0
B_post_recovery,MX,3,10,2.0,10,6405,48.96,-0.8704,51.781,-0.0168,0.2528,-0.2428,48.8097248016208,50.836820083682014,50.0
B_post_recovery,MX,3,10,2.0,20,3485,49.18,-4.2856,47.7475,-0.0898,0.3601,-0.351,49.0238611713666,50.78125,100.0
B_post_recovery,MX,3,10,2.5,5,9877,49.14,6.9828,41.9837,0.1663,0.1835,-0.1759,48.96687438504428,51.44429160935351,33.33333333333333
B_post_recovery,MX,3,10,2.5,10,6079,49.83,-50.802,51.8709,-0.9794,0.244,-0.259,49.5625781110516,52.94117647058824,50.0
B_post_recovery,MX,3,10,2.5,20,3393,50.66,1.9864,36.7361,0.0541,0.3529,-0.3613,50.528676706183916,52.22222222222223,50.0
B_post_recovery,MX,3,20,1.0,5,11921,48.78,-43.6566,54.4408,-0.8019,0.173,-0.1719,48.88204942518331,47.30195177956372,100.0
B_post_recovery,MX,3,20,1.0,10,6692,49.6,5.0439,36.0146,0.1401,0.2399,-0.2346,49.5067119521268,50.693069306930695,50.0
B_post_recovery,MX,3,20,1.0,20,3575,49.23,-11.8003,37.4638,-0.315,0.3595,-0.3551,49.441256418000606,46.38783269961977,100.0
B_post_recovery,MX,3,20,1.5,5,11105,48.99,13.8359,48.7234,0.284,0.1808,-0.1712,49.0611691831204,47.98439531859558,50.0
B_post_recovery,MX,3,20,1.5,10,6395,49.49,-25.8447,48.3227,-0.5348,0.2406,-0.2438,49.399830938292475,50.524109014675055,66.66666666666666
B_post_recovery,MX,3,20,1.5,20,3484,48.02,-59.194,64.042,-0.9243,0.3452,-0.3516,48.25436408977556,45.25547445255474,50.0
B_post_recovery,MX,3,20,2.0,5,10063,48.78,-50.17,56.026,-0.8955,0.1743,-0.1758,48.658432708688245,50.451807228915655,57.14285714285714
B_post_recovery,MX,3,20,2.0,10,5994,49.18,-36.964,44.7511,-0.826,0.249,-0.2531,49.01150251617541,51.40845070422535,50.0
B_post_recovery,MX,3,20,2.0,20,3367,49.42,-41.3915,55.6723,-0.7435,0.3508,-0.3671,49.45231958762887,48.64864864864865,75.0
B_post_recovery,MX,3,20,2.5,5,8760,48.39,-54.6499,58.7559,-0.9301,0.1728,-0.1741,48.23186292380605,50.66921606118547,62.5
B_post_recovery,MX,3,20,2.5,10,5434,50.06,-4.2993,31.2071,-0.1378,0.2519,-0.2541,49.82255520504732,53.37078651685393,50.0
B_post_recovery,MX,3,20,2.5,20,3213,49.64,-17.7508,44.1254,-0.4023,0.3566,-0.3625,49.4314381270903,51.8348623853211,80.0
B_post_recovery,MX,3,40,1.0,5,11586,49.34,19.8821,29.6634,0.6703,0.1736,-0.1657,49.52637444279346,46.99386503067485,33.33333333333333
B_post_recovery,MX,3,40,1.0,10,6530,50.54,9.2865,30.2462,0.307,0.2338,-0.236,50.651277823577914,49.35064935064935,0.0
B_post_recovery,MX,3,40,1.0,20,3524,51.45,39.8938,21.1872,1.8829,0.3473,-0.3447,51.34803921568627,52.69230769230769,0.0
B_post_recovery,MX,3,40,1.5,5,10576,48.98,-46.67,56.6943,-0.8232,0.1683,-0.1702,49.18546999898816,46.02026049204052,50.0
B_post_recovery,MX,3,40,1.5,10,6090,50.23,10.0939,24.7406,0.408,0.239,-0.2379,50.17599436818022,51.231527093596064,0.0
B_post_recovery,MX,3,40,1.5,20,3383,50.9,15.1527,21.3095,0.7111,0.3458,-0.3493,50.93740069907848,50.212765957446805,100.0
B_post_recovery,MX,3,40,2.0,5,9340,48.88,-31.7256,36.4087,-0.8714,0.1708,-0.1699,48.88736733995207,48.86561954624782,25.0
B_post_recovery,MX,3,40,2.0,10,5541,50.03,1.767,25.8083,0.0685,0.2367,-0.2363,50.09630200308166,49.275362318840585,25.0
B_post_recovery,MX,3,40,2.0,20,3167,49.73,15.3271,20.2522,0.7568,0.354,-0.3406,49.764468371467025,49.22279792746114,50.0
B_post_recovery,MX,3,40,2.5,5,7875,48.79,-39.4157,45.3291,-0.8695,0.1671,-0.169,48.795825528498796,48.86649874055416,25.0
B_post_recovery,MX,3,40,2.5,10,4818,49.96,11.1583,25.9895,0.4293,0.2341,-0.2291,49.87925356750823,51.92307692307693,0.0
B_post_recovery,MX,3,40,2.5,20,2855,49.18,-8.0517,37.6706,-0.2137,0.3469,-0.3412,48.85014836795252,54.77707006369427,50.0
B_post_recovery,NG,1,10,1.0,5,17082,48.21,-1219.4724,1277.0419,-0.9549,0.572,-0.6704,48.36857052698012,46.04081632653062,66.66666666666666
B_post_recovery,NG,1,10,1.0,10,9574,48.2,-966.3183,1034.6945,-0.9339,0.7859,-0.9262,48.16312773845635,48.57997010463378,75.0
B_post_recovery,NG,1,10,1.0,20,5110,49.73,-757.702,780.4692,-0.9708,1.094,-1.377,49.59966287399916,51.515151515151516,0.0
B_post_recovery,NG,1,10,1.5,5,16256,48.12,-1221.6432,1262.8814,-0.9673,0.5687,-0.6723,48.196047221116864,46.9475494411006,60.0
B_post_recovery,NG,1,10,1.5,10,9328,48.48,-1028.4255,1130.2103,-0.9099,0.7663,-0.935,48.44813661013038,48.78048780487805,60.0
B_post_recovery,NG,1,10,1.5,20,5038,49.74,-768.2473,904.0847,-0.8498,1.075,-1.3673,49.7122148795566,50.0,60.0
B_post_recovery,NG,1,10,2.0,5,15111,48.1,-1327.3196,1413.399,-0.9391,0.5633,-0.6914,48.181947811207756,46.68534080298786,78.57142857142857
B_post_recovery,NG,1,10,2.0,10,8988,49.21,-910.4086,1023.9492,-0.8891,0.7666,-0.9422,49.2863140218304,48.148148148148145,66.66666666666666
B_post_recovery,NG,1,10,2.0,20,4929,49.69,-758.0981,838.7444,-0.9038,1.0823,-1.3744,49.748963108491594,48.39650145772595,80.0
B_post_recovery,NG,1,10,2.5,5,13776,48.42,-1348.5004,1392.5687,-0.9684,0.5471,-0.7033,48.60426929392447,45.8546571136131,60.0
B_post_recovery,NG,1,10,2.5,10,8548,48.77,-1117.657,1215.9386,-0.9192,0.75,-0.9693,48.803224993701185,48.19078947368421,100.0
B_post_recovery,NG,1,10,2.5,20,4805,48.72,-616.9166,713.448,-0.8647,1.0639,-1.2611,48.62076698811393,49.41520467836257,100.0
B_post_recovery,NG,1,20,1.0,5,16703,48.47,-1469.6077,1521.8208,-0.9657,0.549,-0.6872,48.45434010971281,48.322147651006716,75.0
B_post_recovery,NG,1,20,1.0,10,9440,47.76,-1306.7827,1336.9042,-0.9775,0.75,-0.9509,47.9867307252345,44.78260869565218,62.5
B_post_recovery,NG,1,20,1.0,20,5074,48.94,-838.0961,915.6223,-0.9153,1.0918,-1.3697,49.03047091412742,47.4934036939314,100.0
B_post_recovery,NG,1,20,1.5,5,15506,48.1,-1302.6622,1405.67,-0.9267,0.5604,-0.6814,48.22557122022363,46.3081130355515,70.0
B_post_recovery,NG,1,20,1.5,10,8996,47.87,-1306.8944,1337.048,-0.9774,0.7455,-0.9631,48.003825005976566,45.659163987138264,75.0
B_post_recovery,NG,1,20,1.5,20,4955,48.56,-897.4648,994.0997,-0.9028,1.1069,-1.3969,48.76610613671107,45.69892473118279,75.0
B_post_recovery,NG,1,20,2.0,5,13923,48.62,-1197.0589,1289.6655,-0.9282,0.5554,-0.693,48.64531069085295,48.175182481751825,66.66666666666666
B_post_recovery,NG,1,20,2.0,10,8365,48.38,-1130.8048,1196.2617,-0.9453,0.7425,-0.9578,48.49107486837036,46.409807355516634,85.71428571428571
B_post_recovery,NG,1,20,2.0,20,4769,49.28,-913.0166,1002.3186,-0.9109,1.0788,-1.4255,49.33152050759121,47.863247863247864,100.0
B_post_recovery,NG,1,20,2.5,5,12102,48.33,-965.7748,1026.1827,-0.9411,0.5679,-0.6857,48.29757049122185,48.585485854858554,63.63636363636363
B_post_recovery,NG,1,20,2.5,10,7574,48.3,-1072.7856,1161.8418,-0.9233,0.744,-0.9689,48.45038384987205,45.88014981273408,83.33333333333334
B_post_recovery,NG,1,20,2.5,20,4534,48.99,-710.6029,807.816,-0.8797,1.081,-1.3452,49.213161659513595,46.1764705882353,0.0
B_post_recovery,NG,1,40,1.0,5,16295,48.43,-1487.1723,1567.8226,-0.9486,0.554,-0.6973,48.509038131679645,47.29370008873114,60.0
B_post_recovery,NG,1,40,1.0,10,9218,49.09,-898.2365,960.432,-0.9352,0.7581,-0.9223,49.24083158140621,46.59442724458204,80.0
B_post_recovery,NG,1,40,1.0,20,5003,49.69,-747.6898,835.6031,-0.8948,1.0533,-1.3373,49.76354256233878,48.99713467048711,0.0
B_post_recovery,NG,1,40,1.5,5,14681,48.42,-1210.181,1325.0173,-0.9133,0.5457,-0.6721,48.45210280373832,48.1025641025641,40.0
B_post_recovery,NG,1,40,1.5,10,8546,48.94,-882.3376,965.3476,-0.914,0.7484,-0.9194,49.09525006282986,46.55172413793103,62.5
B_post_recovery,NG,1,40,1.5,20,4770,49.48,-761.6174,875.7146,-0.8697,1.0823,-1.3758,49.29927667269439,52.33918128654971,0.0
B_post_recovery,NG,1,40,2.0,5,12846,48.65,-1252.3252,1360.9905,-0.9202,0.5423,-0.7037,48.69615929350996,48.014440433213,50.0
B_post_recovery,NG,1,40,2.0,10,7661,48.22,-1123.0657,1283.1557,-0.8752,0.7534,-0.9847,48.18855784025738,48.111332007952285,77.77777777777779
B_post_recovery,NG,1,40,2.0,20,4430,49.46,-606.2751,834.3168,-0.7267,1.0915,-1.3389,49.49250845819236,49.12891986062718,40.0
B_post_recovery,NG,1,40,2.5,5,10836,48.27,-1003.0153,1118.5063,-0.8967,0.5596,-0.7009,48.231004237705726,48.592592592592595,57.14285714285714
B_post_recovery,NG,1,40,2.5,10,6666,48.72,-1007.6738,1121.8441,-0.8982,0.7155,-0.9747,48.861084376002566,45.97156398104265,80.0
B_post_recovery,NG,1,40,2.5,20,3990,49.85,-742.5375,821.5817,-0.9038,1.06,-1.4247,49.906141056583536,49.21259842519685,42.857142857142854
B_post_recovery,NG,2,10,1.0,5,17477,47.78,-645.2084,788.4284,-0.8183,0.6114,-0.63,47.702177533773366,48.73015873015873,50.0
B_post_recovery,NG,2,10,1.0,10,9700,48.01,-1108.2111,1217.5576,-0.9102,0.7771,-0.9373,47.85841100754549,50.14577259475219,0.0
B_post_recovery,NG,2,10,1.0,20,5143,48.55,-772.2053,878.0395,-0.8795,1.0937,-1.3239,48.38777660695469,50.76142131979695,25.0
B_post_recovery,NG,2,10,1.5,5,17068,47.6,-840.8929,904.366,-0.9298,0.5973,-0.6367,47.47079254815282,49.467649467649466,33.33333333333333
B_post_recovery,NG,2,10,1.5,10,9570,48.29,-990.9806,1024.6439,-0.9671,0.7566,-0.9067,48.235955056179776,49.249249249249246,0.0
B_post_recovery,NG,2,10,1.5,20,5112,47.57,-742.8242,849.9557,-0.874,1.1491,-1.32,47.49262536873156,48.63387978142077,0.0
B_post_recovery,NG,2,10,2.0,5,16564,47.69,-612.1947,710.8759,-0.8612,0.6108,-0.6275,47.62059761734262,48.69638351555929,35.714285714285715
B_post_recovery,NG,2,10,2.0,10,9438,48.15,-1165.0044,1208.9147,-0.9637,0.7629,-0.9464,48.03006148941016,50.15432098765432,12.5
B_post_recovery,NG,2,10,2.0,20,5071,48.22,-803.7239,843.7819,-0.9525,1.0861,-1.3173,48.230277185501066,48.01061007957559,50.0
B_post_recovery,NG,2,10,2.5,5,15891,47.86,-612.7589,644.319,-0.951,0.6011,-0.6258,47.86649481039279,47.97178130511463,37.5
B_post_recovery,NG,2,10,2.5,10,9218,48.2,-926.4784,1023.6395,-0.9051,0.7754,-0.9155,47.955129703201685,51.37195121951219,50.0
B_post_recovery,NG,2,10,2.5,20,5002,47.8,-578.0349,632.5332,-0.9138,1.1078,-1.2358,47.51345532831001,51.9774011299435,0.0
B_post_recovery,NG,2,20,1.0,5,17305,47.36,-758.0393,894.7622,-0.8472,0.5972,-0.6206,47.288557213930346,48.5973597359736,23.076923076923077
B_post_recovery,NG,2,20,1.0,10,9635,48.27,-1028.9628,1159.3196,-0.8876,0.7806,-0.9349,48.10098302055407,50.8100147275405,0.0
B_post_recovery,NG,2,20,1.0,20,5124,48.34,-757.5482,833.6837,-0.9087,1.0933,-1.3093,48.23380992430614,49.863760217983646,0.0
B_post_recovery,NG,2,20,1.5,5,16694,47.33,-990.9786,1063.6516,-0.9317,0.5857,-0.6391,47.314396384764365,47.8956228956229,25.0
B_post_recovery,NG,2,20,1.5,10,9425,48.85,-684.0254,918.3654,-0.7448,0.7854,-0.8919,48.45951208338106,54.08163265306123,25.0
B_post_recovery,NG,2,20,1.5,20,5059,48.35,-754.2531,835.442,-0.9028,1.0865,-1.3057,48.23830877642537,49.865951742627345,33.33333333333333
B_post_recovery,NG,2,20,2.0,5,15947,47.36,-836.8349,845.1401,-0.9902,0.5902,-0.6306,47.3442667206587,47.72117962466488,27.27272727272727
B_post_recovery,NG,2,20,2.0,10,9149,48.88,-825.1173,993.0069,-0.8309,0.7568,-0.9,48.498056308163505,53.963414634146346,25.0
B_post_recovery,NG,2,20,2.0,20,4980,49.06,-545.8331,577.5831,-0.945,1.0778,-1.253,49.07588606218743,49.07161803713528,25.0
B_post_recovery,NG,2,20,2.5,5,14977,47.37,-811.6833,836.2487,-0.9706,0.5777,-0.623,47.272074659009334,48.93822393822394,27.27272727272727
B_post_recovery,NG,2,20,2.5,10,8795,48.18,-808.2556,925.9947,-0.8729,0.7718,-0.8948,47.88715192965315,52.49169435215947,0.0
B_post_recovery,NG,2,20,2.5,20,4877,48.43,-446.9015,555.4154,-0.8046,1.1206,-1.2302,48.10943060498221,52.785145888594165,0.0
B_post_recovery,NG,2,40,1.0,5,17063,47.27,-987.5424,1059.1105,-0.9324,0.5831,-0.6325,47.333249274996845,46.554621848739494,36.36363636363637
B_post_recovery,NG,2,40,1.0,10,9511,48.13,-862.0633,1005.6239,-0.8572,0.7875,-0.9056,47.86740581513746,51.95195195195195,16.666666666666664
B_post_recovery,NG,2,40,1.0,20,5086,47.62,-639.202,711.3073,-0.8986,1.0836,-1.2251,47.570764681030845,48.0,100.0
B_post_recovery,NG,2,40,1.5,5,16281,47.28,-747.1127,912.2689,-0.819,0.599,-0.6241,47.191233744801636,48.484848484848484,40.0
B_post_recovery,NG,2,40,1.5,10,9216,47.8,-929.8211,1002.6062,-0.9274,0.7959,-0.922,47.50846073054032,52.119309262166404,20.0
B_post_recovery,NG,2,40,1.5,20,5002,48.22,-592.8501,674.7412,-0.8786,1.1221,-1.2739,48.21658788139235,47.97687861271676,100.0
B_post_recovery,NG,2,40,2.0,5,15254,47.4,-976.2222,1045.8501,-0.9334,0.5766,-0.6413,47.4468982979322,46.73170731707317,54.54545454545454
B_post_recovery,NG,2,40,2.0,10,8807,47.39,-975.364,1046.461,-0.9321,0.787,-0.9196,46.996466431095406,53.20945945945946,25.0
B_post_recovery,NG,2,40,2.0,20,4846,48.84,-620.2506,687.2422,-0.9025,1.102,-1.3024,48.96182183523108,47.51381215469613,40.0
B_post_recovery,NG,2,40,2.5,5,14096,46.89,-835.477,895.3663,-0.9331,0.5893,-0.6319,46.838425292597655,47.45945945945946,61.53846153846154
B_post_recovery,NG,2,40,2.5,10,8289,47.2,-879.2097,911.032,-0.9651,0.8007,-0.9165,46.8717683557394,51.74311926605505,50.0
B_post_recovery,NG,2,40,2.5,20,4692,47.34,-1060.7442,1100.0385,-0.9643,1.0923,-1.4111,47.41557546519642,46.29080118694362,50.0
B_post_recovery,NG,3,10,1.0,5,17082,48.21,-1219.4724,1277.0419,-0.9549,0.572,-0.6704,48.36857052698012,46.04081632653062,66.66666666666666
B_post_recovery,NG,3,10,1.0,10,9574,48.2,-966.3183,1034.6945,-0.9339,0.7859,-0.9262,48.16312773845635,48.57997010463378,75.0
B_post_recovery,NG,3,10,1.0,20,5110,49.73,-757.702,780.4692,-0.9708,1.094,-1.377,49.59966287399916,51.515151515151516,0.0
B_post_recovery,NG,3,10,1.5,5,16256,48.12,-1221.6432,1262.8814,-0.9673,0.5687,-0.6723,48.196047221116864,46.9475494411006,60.0
B_post_recovery,NG,3,10,1.5,10,9328,48.48,-1028.4255,1130.2103,-0.9099,0.7663,-0.935,48.44813661013038,48.78048780487805,60.0
B_post_recovery,NG,3,10,1.5,20,5038,49.74,-768.2473,904.0847,-0.8498,1.075,-1.3673,49.7122148795566,50.0,60.0
B_post_recovery,NG,3,10,2.0,5,15111,48.1,-1327.3196,1413.399,-0.9391,0.5633,-0.6914,48.181947811207756,46.68534080298786,78.57142857142857
B_post_recovery,NG,3,10,2.0,10,8988,49.21,-910.4086,1023.9492,-0.8891,0.7666,-0.9422,49.2863140218304,48.148148148148145,66.66666666666666
B_post_recovery,NG,3,10,2.0,20,4929,49.69,-758.0981,838.7444,-0.9038,1.0823,-1.3744,49.748963108491594,48.39650145772595,80.0
B_post_recovery,NG,3,10,2.5,5,13776,48.42,-1348.5004,1392.5687,-0.9684,0.5471,-0.7033,48.60426929392447,45.8546571136131,60.0
B_post_recovery,NG,3,10,2.5,10,8548,48.77,-1117.657,1215.9386,-0.9192,0.75,-0.9693,48.803224993701185,48.19078947368421,100.0
B_post_recovery,NG,3,10,2.5,20,4805,48.72,-616.9166,713.448,-0.8647,1.0639,-1.2611,48.62076698811393,49.41520467836257,100.0
B_post_recovery,NG,3,20,1.0,5,16703,48.47,-1469.6077,1521.8208,-0.9657,0.549,-0.6872,48.45434010971281,48.322147651006716,75.0
B_post_recovery,NG,3,20,1.0,10,9440,47.76,-1306.7827,1336.9042,-0.9775,0.75,-0.9509,47.9867307252345,44.78260869565218,62.5
B_post_recovery,NG,3,20,1.0,20,5074,48.94,-838.0961,915.6223,-0.9153,1.0918,-1.3697,49.03047091412742,47.4934036939314,100.0
B_post_recovery,NG,3,20,1.5,5,15506,48.1,-1302.6622,1405.67,-0.9267,0.5604,-0.6814,48.22557122022363,46.3081130355515,70.0
B_post_recovery,NG,3,20,1.5,10,8996,47.87,-1306.8944,1337.048,-0.9774,0.7455,-0.9631,48.003825005976566,45.659163987138264,75.0
B_post_recovery,NG,3,20,1.5,20,4955,48.56,-897.4648,994.0997,-0.9028,1.1069,-1.3969,48.76610613671107,45.69892473118279,75.0
B_post_recovery,NG,3,20,2.0,5,13923,48.62,-1197.0589,1289.6655,-0.9282,0.5554,-0.693,48.64531069085295,48.175182481751825,66.66666666666666
B_post_recovery,NG,3,20,2.0,10,8365,48.38,-1130.8048,1196.2617,-0.9453,0.7425,-0.9578,48.49107486837036,46.409807355516634,85.71428571428571
B_post_recovery,NG,3,20,2.0,20,4769,49.28,-913.0166,1002.3186,-0.9109,1.0788,-1.4255,49.33152050759121,47.863247863247864,100.0
B_post_recovery,NG,3,20,2.5,5,12102,48.33,-965.7748,1026.1827,-0.9411,0.5679,-0.6857,48.29757049122185,48.585485854858554,63.63636363636363
B_post_recovery,NG,3,20,2.5,10,7574,48.3,-1072.7856,1161.8418,-0.9233,0.744,-0.9689,48.45038384987205,45.88014981273408,83.33333333333334
B_post_recovery,NG,3,20,2.5,20,4534,48.99,-710.6029,807.816,-0.8797,1.081,-1.3452,49.213161659513595,46.1764705882353,0.0
B_post_recovery,NG,3,40,1.0,5,16295,48.43,-1487.1723,1567.8226,-0.9486,0.554,-0.6973,48.509038131679645,47.29370008873114,60.0
B_post_recovery,NG,3,40,1.0,10,9218,49.09,-898.2365,960.432,-0.9352,0.7581,-0.9223,49.24083158140621,46.59442724458204,80.0
B_post_recovery,NG,3,40,1.0,20,5003,49.69,-747.6898,835.6031,-0.8948,1.0533,-1.3373,49.76354256233878,48.99713467048711,0.0
B_post_recovery,NG,3,40,1.5,5,14681,48.42,-1210.181,1325.0173,-0.9133,0.5457,-0.6721,48.45210280373832,48.1025641025641,40.0
B_post_recovery,NG,3,40,1.5,10,8546,48.94,-882.3376,965.3476,-0.914,0.7484,-0.9194,49.09525006282986,46.55172413793103,62.5
B_post_recovery,NG,3,40,1.5,20,4770,49.48,-761.6174,875.7146,-0.8697,1.0823,-1.3758,49.29927667269439,52.33918128654971,0.0
B_post_recovery,NG,3,40,2.0,5,12846,48.65,-1252.3252,1360.9905,-0.9202,0.5423,-0.7037,48.69615929350996,48.014440433213,50.0
B_post_recovery,NG,3,40,2.0,10,7661,48.22,-1123.0657,1283.1557,-0.8752,0.7534,-0.9847,48.18855784025738,48.111332007952285,77.77777777777779
B_post_recovery,NG,3,40,2.0,20,4430,49.46,-606.2751,834.3168,-0.7267,1.0915,-1.3389,49.49250845819236,49.12891986062718,40.0
B_post_recovery,NG,3,40,2.5,5,10836,48.27,-1003.0153,1118.5063,-0.8967,0.5596,-0.7009,48.231004237705726,48.592592592592595,57.14285714285714
B_post_recovery,NG,3,40,2.5,10,6666,48.72,-1007.6738,1121.8441,-0.8982,0.7155,-0.9747,48.861084376002566,45.97156398104265,80.0
B_post_recovery,NG,3,40,2.5,20,3990,49.85,-742.5375,821.5817,-0.9038,1.06,-1.4247,49.906141056583536,49.21259842519685,42.857142857142854
B_post_recovery,NM,1,10,1.0,5,12071,49.82,-170.4768,286.6641,-0.5947,0.3851,-0.4105,49.91212653778559,48.09384164222874,66.66666666666666
B_post_recovery,NM,1,10,1.0,10,6778,50.34,-176.858,324.1951,-0.5455,0.5096,-0.5691,50.14841431026402,53.61930294906166,50.0
B_post_recovery,NM,1,10,1.0,20,3615,49.65,-197.8208,256.4932,-0.7713,0.6951,-0.7942,49.501173708920184,52.19512195121951,50.0
B_post_recovery,NM,1,10,1.5,5,11370,49.89,-206.0223,298.7315,-0.6897,0.3757,-0.4103,49.916169895678095,49.28,66.66666666666666
B_post_recovery,NM,1,10,1.5,10,6557,50.5,-234.9744,349.6745,-0.672,0.5068,-0.5893,50.395991595280435,51.790633608815426,71.42857142857143
B_post_recovery,NM,1,10,1.5,20,3556,48.73,-361.8371,384.9439,-0.94,0.6753,-0.8404,48.6873508353222,49.5,50.0
B_post_recovery,NM,1,10,2.0,5,10290,49.41,-206.6342,286.2118,-0.722,0.3781,-0.4089,49.436013125512716,48.484848484848484,70.0
B_post_recovery,NM,1,10,2.0,10,6243,51.24,-197.8931,301.8466,-0.6556,0.4869,-0.5767,50.984719864176576,55.3314121037464,66.66666666666666
B_post_recovery,NM,1,10,2.0,20,3457,49.61,-254.1785,337.6862,-0.7527,0.6815,-0.8169,49.63325183374083,48.04469273743017,83.33333333333334
B_post_recovery,NM,1,10,2.5,5,9211,48.89,-122.8553,258.8311,-0.4747,0.3897,-0.3988,49.038901601830666,45.98698481561822,50.0
B_post_recovery,NM,1,10,2.5,10,5896,51.36,-86.9034,266.6052,-0.326,0.5036,-0.562,51.303253640122236,52.293577981651374,50.0
B_post_recovery,NM,1,10,2.5,20,3368,50.18,-263.021,332.3285,-0.7914,0.6721,-0.8336,50.26754800125906,47.8494623655914,80.0
